,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
65,1655.58484,156,15,0.0,14.0,37,2,1,14.0
66,2527.957000000001,487,1,3131.99243,36.0,37,2,4,36.0
67,3132.213,422,1,2320.16479,36.0,37,2,2,36.0
68,743.8507,94,28,0.0,9.0,37,2,1,9.0
69,773.959839,33,28,0.0,7.0,37,2,0,7.0
70,3220.901,80,8,4078.597,26.0,37,2,0,26.0
71,3390.261470000001,350,8,3551.8886700000007,27.0,37,2,3,27.0
72,2461.157,61,21,1359.64771,16.0,37,2,0,16.0
73,2696.691,63,21,1383.5476099999996,16.0,37,2,1,16.0
74,1721.58,203,21,659.240967,15.0,42,2,2,15.0
75,1889.31848,0,21,642.7572,15.0,42,2,0,15.0
76,2347.7307100000007,81,10,2277.78564,22.0,42,2,0,22.0
77,2420.6438,99,10,2281.09668,22.0,42,2,1,22.0
78,2374.72168,182,18,2652.30835,18.0,42,2,2,18.0
79,2204.01416,101,18,2651.39771,16.0,42,2,1,16.0
80,220.858765,103,38,0.0,3.0,42,2,0,3.0
81,236.40416,63,38,0.0,3.0,42,2,0,3.0
82,1362.50708,44,12,5891.52734,20.0,42,2,0,20.0
83,70.29319,0,12,3420.901610000001,5.0,42,2,0,5.0
84,2554.21777,44,15,0.0,19.0,42,2,0,19.0
85,2426.04834,90,15,0.0,19.0,42,2,1,19.0
86,467.9161,0,31,2759.32251,5.0,42,2,0,5.0
87,361.898163,0,31,3408.53125,6.0,42,2,0,6.0
88,106.991241,60,36,0.0,2.0,42,2,0,2.0
89,260.362274,139,36,0.0,3.0,42,2,0,3.0
90,1254.5946,171,17,5049.5415,18.0,42,2,1,18.0
91,1008.91467,28,17,5532.033,18.0,42,2,0,18.0
92,116.733635,28,41,0.0,1.0,42,2,0,1.0
93,69.61520390000001,0,41,0.0,1.0,42,2,0,1.0
94,959.6527,0,14,2771.51978,9.0,42,2,0,9.0
95,2187.56445,24,14,6286.627,19.0,42,2,0,19.0
96,1504.64221,173,22,440.622772,14.0,42,2,0,14.0
97,2662.14355,79,22,4.37397957,14.0,42,2,0,14.0
98,582.243164,0,32,0.0,13.0,42,2,0,13.0
99,98.74248,0,32,0.0,2.0,42,2,0,2.0
100,169.673462,116,35,0.0,3.0,42,2,1,3.0
101,156.22833300000005,79,35,0.0,3.0,42,2,0,3.0
102,2345.1710000000007,205,7,5018.188,24.0,42,2,2,24.0
103,3082.4585,307,7,4430.64355,25.0,42,2,2,25.0
104,254.51683,0,37,0.0,3.0,42,2,0,3.0
105,191.597855,61,37,0.0,3.0,42,2,0,3.0
106,1076.7323,462,20,3718.62939,15.0,42,2,2,15.0
107,1056.43176,224,20,3617.30615,13.0,42,2,3,13.0
108,153.609268,71,39,0.0,2.0,42,2,0,2.0
109,51.367054,10,39,0.0,1.0,42,2,0,1.0
110,50.04271,314,19,0.0,1.0,42,2,3,1.0
111,2007.986,403,19,0.0,15.0,42,2,4,15.0
112,2405.00464,551,4,4474.478,31.0,42,2,3,31.0
113,2723.42725,717,4,4537.49,31.0,42,2,6,31.0
115,3723.97949,231,1,5940.38672,32.0,42,2,3,32.0
116,3517.9834,145,1,5249.20166,32.0,42,2,1,32.0
117,2541.94238,255,2,4313.38525,32.0,42,2,3,32.0
118,4214.176,315,2,2340.462,32.0,42,2,3,32.0
119,681.428345,44,27,994.657654,10.0,42,2,1,10.0
120,716.957642,270,27,994.4023,10.0,42,2,1,10.0
121,374.5534,100,32,0.0,3.0,42,2,1,3.0
122,505.63266,299,32,0.0,5.0,42,2,3,5.0
123,509.607117,46,33,0.0,4.0,42,2,1,4.0
124,442.767029,82,33,0.0,4.0,42,2,0,4.0
126,45.8160248,0,42,0.0,1.0,42,2,0,1.0
127,23.4711552,0,42,0.0,1.0,42,2,0,1.0
128,1548.96155,171,9,1763.10767,23.0,42,2,2,23.0
129,1693.56311,171,9,1759.54858,23.0,42,2,0,23.0
130,2484.05664,20,16,3166.8474100000008,19.0,42,2,0,19.0
131,2230.26123,18,16,2372.06885,19.0,42,2,0,19.0
132,336.1623,99,30,0.0,4.0,42,2,1,4.0
133,560.5455,28,30,0.0,6.0,42,2,0,6.0
134,826.198,200,29,1196.89636,7.0,42,2,2,7.0
135,657.5203,90,29,1422.4523900000004,7.0,42,2,0,7.0
136,1913.19092,287,5,2455.95,27.0,42,2,2,27.0
137,1733.49,93,5,2386.67944,27.0,42,2,2,27.0
138,44.5884361,0,40,0.0,1.0,42,2,0,1.0
139,143.655945,100,40,0.0,1.0,42,2,1,1.0
140,2960.577,0,11,3291.77222,21.0,42,2,0,21.0
141,3159.89648,0,11,3234.92,21.0,42,2,0,21.0
142,267.801971,24,34,0.0,4.0,42,2,0,4.0
143,225.646851,187,34,0.0,4.0,42,2,0,4.0
144,3850.291,63,8,0.809434533,23.0,42,2,0,23.0
145,3880.43042,0,8,1.230301,23.0,42,2,0,23.0
146,795.2587,0,28,0.0,7.0,42,2,0,7.0
