,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
1259,434.551453,98,25,0.0,4.0,27,4,1,4.0
1260,403.2309,83,25,0.0,4.0,27,4,1,4.0
1261,285.3275450000001,56,25,0.0,3.0,27,4,0,3.0
1262,4422.031,0,6,0.0,29.0,27,4,0,29.0
1263,1280.90833,0,6,0.0,12.0,27,4,0,12.0
1264,4229.31445,0,6,0.0,29.0,27,4,0,29.0
1266,3756.93335,127,11,1044.16638,21.0,27,4,0,21.0
1267,389.076019,383,11,0.0,8.0,27,4,1,8.0
1268,2934.06567,278,11,1998.24219,21.0,27,4,0,21.0
1269,2017.49939,102,14,1913.01685,20.0,27,4,1,20.0
1270,172.6576,100,27,0.0,3.0,27,4,0,3.0
1271,44.0164032,91,27,0.0,1.0,27,4,0,1.0
1272,119.72683,78,27,0.0,2.0,27,4,1,2.0
1273,149.075882,16,27,0.0,3.0,27,4,1,3.0
1275,561.4405519999998,62,23,0.0,14.0,27,4,1,14.0
1276,7.227484,138,23,0.0,2.0,27,4,1,2.0
1277,737.644348,175,23,247.3261,8.0,27,4,1,8.0
1278,724.242,399,23,0.0,8.0,27,4,4,8.0
1279,16.448534,0,23,0.0,1.0,27,4,0,1.0
1280,1303.10791,61,20,1775.63989,13.0,27,4,0,13.0
1281,1704.6507600000002,129,20,1449.94312,13.0,27,4,2,13.0
1282,1381.32129,0,20,1469.66455,13.0,27,4,0,13.0
1283,2872.077,132,9,5455.233,27.0,27,4,1,27.0
1284,2290.43945,0,9,5571.101,25.0,27,4,0,25.0
1285,2492.91553,0,9,4972.11133,25.0,27,4,0,25.0
1286,4466.91943,414,5,2164.446,29.0,27,4,0,29.0
1287,4717.938,113,5,2185.01465,28.0,27,4,2,28.0
1288,4139.274,372,5,2201.41772,29.0,27,4,3,29.0
1289,4093.95557,71,5,2201.33228,29.0,27,4,1,29.0
1290,1152.60059,301,18,2125.46631,15.0,27,4,2,15.0
